"BPS_NAME","lat","lon","elev","Tg.90th","Tg.10th","Tg","Tw","Tc","Tclx","p","e","M.90","M.10","M","m","md","max3aet","n"
"Mediterranean California Mixed Evergreen Forest",41.7583351135254,-123.816665649414,591,18.4270004272461,15.1021661758423,16.7075004577637,20.0650005340576,5.67000007629395,-5.77440800041681,1864.07006835938,738.902954101562,4.51358002217005,1.56579405313673,2.56888779843431,0.719800651073456,0.521884262561798,183.524631500244,219
"Mediterranean California Mixed Oak Woodland",36.9375,-118.987499237061,1186,20.8685007095337,16.2624994277954,18.950834274292,22.8224992752075,5.4449999332428,-7.02594544158575,831.125,853.231353759766,1.45160658950115,0.439538853638846,1.02533884308818,0.506249487400055,0.351433128118515,137.277106285095,72
"Mediterranean California Red Fir Forest",41.8208332061768,-122.212501525879,1834,13.3904166221619,10.4112496376038,11.7508335113525,16.0299997329712,-1.03000003099442,-15.58357107808,1495.125,485.729202270508,4.30789042870205,2.05576397660598,3.15070004357074,0.75905978679657,0.493210017681122,120.849680900574,66
"Mediterranean California Red Fir Forest - Cascades",38.5250015258789,-120.116668701172,2146,14.3699998855591,11.3820001602173,12.5916662216187,16.9349994659424,-0.15500009059906,-14.9463538834445,1364.94006347656,539.402709960938,3.38620694291531,1.83496036054715,2.53732998078554,0.717300891876221,0.433287501335144,108.319215774536,77
"Mediterranean California Red Fir Forest - Southern Sierra",38.0583324432373,-119.587501525879,2559,11.9931661605835,8.89549989700317,10.7079167366028,14.7525000572205,-1.8549998998642,-17.5876512315447,1304.71002197266,468.406463623047,3.79309907933822,1.84707600085925,2.78582210461225,0.735856473445892,0.417514264583588,83.8672552108765,120
"Mediterranean California Subalpine Woodland",37.4874992370605,-119.016666412354,3104,8.98283348083496,6.33950023651123,7.72708344459534,11.7350001335144,-4.47999954223633,-21.2523451605951,1074.09002685547,365.128295898438,3.99163297907618,1.62656305070113,2.9545888805637,0.747079104185104,0.404517471790314,61.4217767715454,30
"Middle Rocky Mountain Montane Douglas-fir Forest and Woodland",45.154167175293,-111.558334350586,2032.5,12.2809167861938,9.4256667137146,10.7341666221619,15.8374996185303,-6.42499971389771,-28.1324209188725,610.195007324219,461.650512695312,1.89445720672657,0.966735932028278,1.31831240111413,0.568651437759399,0.641278102993965,158.608758926392,384
"Middle Rocky Mountain Montane Douglas-fir Forest and Woodland - Fire-maintained Savanna",46.7750015258789,-113.158332824707,1534,11.6316661834717,11.6316661834717,11.6316661834717,16.5349998474121,-5.77500057220459,-27.9925679632868,499.179992675781,518.386474609375,0.962949306802425,0.962949306802425,0.962949306802425,0.490562498569489,0.574632436037064,154.729999542236,1
"Mississippi River Alluvial Plain Dry-Mesic Loess Slope Forest",35.4000015258789,-90.6291656494141,90.5,23.8077505111694,22.3606676101685,23.0187492370605,26.9224996566772,3.25999987125397,-13.8952423338911,1276.71002197266,849.316650390625,1.54151842471681,1.44620185815675,1.48869906459343,0.598167449235916,0.837519384920597,304.087856292725,8
"Mogollon Chaparral",33.9916648864746,-111.433334350586,1396,24.1866664886475,18.6046657562256,21.7508335113525,25.7999992370605,5.55000019073486,-9.82943793688153,456.160003662109,1033.22290039062,0.574785519066066,0.351025103928484,0.438810062704581,0.304981231689453,0.38298636674881,167.009998321533,307
"Mojave Mid-Elevation Mixed Desert Scrub",36.0583343505859,-115.391670227051,1304,25.6406671524048,18.2713333129883,22.2666664123535,26.9425001144409,5.23750019073486,-8.70391069470266,218.694999694824,1014.91635131836,0.347668800045672,0.149041720422672,0.219531413234905,0.180012911558151,0.200132101774216,77.8853282928467,948
"Nashville Basin Limestone Glade and Woodland",36,-86.3583297729492,203,21.9330009460449,21.4458332061768,21.6275005340576,25.7250003814697,2.7350001335144,-16.1408358715105,1319.0400390625,849.470031738281,1.60801049314419,1.50670467765954,1.53864338166049,0.606088817119598,0.921662978827953,323.818244934082,17
"North American Warm Desert Riparian Systems",32.8083343505859,-112.358329772949,676,30.2911666870117,21.3830835342407,25.8187494277954,29.1225004196167,8.65749931335449,-7.89824755899918,223.845001220703,1230.20025634766,0.40042430567176,0.0622138958980481,0.179634007426434,0.152279123663902,0.17725270986557,98.4749994277954,138
"North American Warm Desert Riparian Systems - Stringers",35.6083335876465,-114.762496948242,853.5,29.5847499847412,21.5557498931885,25.9520835876465,30.8349990844727,7.76999974250793,-5.59096966521947,176.415000915527,1179.93090820312,0.25487730636058,0.0923213312358385,0.141832238326649,0.124214470386505,0.141832321882248,69.9850006103516,22
"North American Warm Desert Sparsely Vegetated Systems",35.8833332061768,-115.704166412354,1181,27.0236665725708,18.2139167785645,22.9825000762939,27.207501411438,6.40750002861023,-7.7705600269209,190.694999694824,1069.54162597656,0.347228136226142,0.114380140675268,0.173492410217057,0.147838719189167,0.160598427057266,69.1099996566772,74
"North Pacific Alpine and Subalpine Dry Grassland",47.9416675567627,-121.016666412354,1997.5,8.85866680145264,6.52274990081787,7.10249996185303,11.1375002861023,-5.50250005722046,-22.5307506817629,1892.65002441406,287.008438110352,15.0569229996445,3.66682384615775,6.40143341419142,0.864711940288544,0.822699710726738,145.364196777344,10
"North Pacific Broadleaf Landslide Forest and Shrubland",46.8499984741211,-123.183334350586,256,15.6903331756592,14.5009998321533,14.9716663360596,18.3299999237061,3.02500009536743,-9.41279600836422,1693.96997070312,568.758605957031,3.9126850293348,2.72167973765498,2.79297707913571,0.736354887485504,0.71445032954216,196.110492706299,3
"North Pacific Dry Douglas-fir(-Madrone) Forest and Woodland",44.1708335876465,-123.008331298828,213.5,16.5572504043579,15.4718335151672,15.8537502288818,19.1275005340576,4.20749998092651,-8.07570424769416,1251.15496826172,666.043151855469,2.26430763583109,1.64172236497547,1.8970597543563,0.654822438955307,0.56151357293129,182.658807754517,50
"North Pacific Dry and Mesic Alpine Dwarf-Shrubland or Fell-field or Meadow",48.8708343505859,-120.824996948242,1897.5,8.0716667175293,5.75083351135254,7.18250012397766,11.1125001907349,-5.52249979972839,-22.9021942076797,1442.43499755859,274.594314575195,8.7988044837069,3.86605183345966,4.84093805577189,0.827632486820221,0.838350750505924,146.017553329468,6
"North Pacific Dry-Mesic Silver Fir-Western Hemlock-Douglas-fir Forest",45.341667175293,-121.925003051758,1213,12.9158325195312,9.59083366394043,11.4541664123535,15.2250003814697,-0.569999933242798,-15.2347125212255,2204.15991210938,446.315246582031,6.57882710607001,3.92485458719658,4.83210435628855,0.828535318374634,0.71012407541275,160.648519515991,111
"North Pacific Hypermaritime Sitka Spruce Forest",47.1083335876465,-123.991668701172,114,14.4908332824707,13.3880002975464,13.9641666412354,16.4750003814697,4.3899998664856,-7.42924248399286,2524.60009765625,526.573913574219,6.27516450979837,2.9564678083653,4.8402107780746,0.828773319721222,0.828103870153427,202.629417419434,197
"North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest",48.1416683197021,-122.254165649414,386.5,14.9603330612183,12.7688333511353,13.8608336448669,17.1149997711182,2.58749985694885,-10.5794479186808,2257.7900390625,497.108428955078,7.28467781059581,2.03200700374146,4.66774126227016,0.82355785369873,0.851206816732883,209.557720184326,74
"North Pacific Lowland Riparian Forest and Shrubland",46.966667175293,-122.758331298828,54,15.8574998855591,13.9506666183472,14.8208332061768,18.0450000762939,4.07999992370605,-8.84407166999872,1224.97998046875,579.81640625,3.95572306045302,1.52940014449748,1.9898272304764,0.665532529354095,0.637923628091812,178.152263641357,67
"North Pacific Maritime Dry-Mesic Douglas-fir-Western Hemlock Forest",45.5041675567627,-122.925003051758,353.5,16.0053337097168,12.8749999046326,14.84375,18.1324996948242,3.62999999523163,-9.04697324522532,1520.49499511719,587.561370849609,4.94422109312243,1.66444052439774,2.44830170696848,0.710000813007355,0.611074134707451,177.823446273804,404
"North Pacific Maritime Mesic Subalpine Parkland",47.841667175293,-121.308334350586,1625,10.3333330154419,7.22125005722046,8.83833360671997,12.9250001907349,-4.29500007629395,-20.9561217853337,1998.68499755859,333.88166809082,9.70649581349165,4.15474627898285,5.49453625557754,0.846004784107208,0.729017376899719,143.034303665161,16
"North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest",46.0250015258789,-122.666664123535,311,15.5218336105347,13.3801664352417,14.6658334732056,17.8349990844727,3.30999994277954,-9.41332895386354,1852.59997558594,570.083129882812,5.33593760171039,1.94256135692804,3.22520707158946,0.763325214385986,0.714733093976974,196.176261901855,645
"North Pacific Mesic Western Hemlock-Silver Fir Forest",47.845832824707,-121.787498474121,1018,12.9554171562195,9.81166648864746,11.465416431427,15.3050007820129,-0.379999995231628,-14.7091345402112,2576.27502441406,412.674713134766,10.0075357651864,3.90542383020437,6.13962660253408,0.859936326742172,0.830770701169968,184.577463150024,196
"North Pacific Montane Grassland",40.1083335876465,-122.741668701172,458,21.6658336639404,18.5618324279785,20.1525001525879,24.4950008392334,6.45499992370605,-6.32532650148547,1082.17004394531,940.722717285156,1.80960479941286,0.651453629339016,1.15036015291769,0.534961581230164,0.362627744674683,157.401153564453,5
"North Pacific Montane Riparian Woodland and Shrubland - Dry",44.3333320617676,-121.712501525879,1287.5,12.9213340759277,11.3319999694824,12.1266670227051,16.2875003814697,-1.37250018119812,-17.0891821721586,867.904998779297,530.544281005859,1.7733042405076,1.50796634357823,1.64063529204291,0.619803726673126,0.446998178958893,124.293713569641,2
"North Pacific Montane Riparian Woodland and Shrubland - Wet",46.7000007629395,-123.912498474121,118,14.8741664886475,11.5687503814697,14.0083332061768,16.6925001144409,4.03750014305115,-7.76289106407957,2327.53991699219,521.027770996094,6.09332348603898,3.11928600423359,4.80021175786655,0.827159345149994,0.81958731263876,200.072526931763,16
"North Pacific Montane Shrubland",48.0166664123535,-120.866668701172,1544,9.84000015258789,9.84000015258789,9.84000015258789,14.1450004577637,-4.55499982833862,-21.758053123739,1380.68994140625,384.446594238281,3.59136900407445,3.59136900407445,3.59136900407445,0.782200038433075,0.630002945661545,120.976972579956,1
"North Pacific Mountain Hemlock Forest - Wet",48.091667175293,-121.341667175293,1327,10.9983331680298,8.58699989318848,9.94999980926514,13.9350004196167,-2.71499991416931,-18.5080778357582,2514.30004882812,360.746185302734,10.7667397299511,4.53505217324489,7.0846576590446,0.876308917999268,0.880961567163467,182.355869293213,53
"North Pacific Mountain Hemlock Forest - Xeric",44.0583343505859,-121.833335876465,1745,11.4006666183472,8.27683334350586,10.0416669845581,14.1499996185303,-2.65999984741211,-18.240585364225,1685.28002929688,422.381896972656,6.04871370392578,2.80704458871485,4.28849642010822,0.81091034412384,0.656837850809097,129.622585296631,53
"North Pacific Oak Woodland",44.966667175293,-123.125,180,16.6286670684814,15.0440002441406,16.0475006103516,19.3400001525879,4.22499990463257,-7.85695420153356,1090.48999023438,667.910461425781,2.14303781943394,1.20733218362145,1.67832942103766,0.626632928848267,0.506044000387192,164.58666229248,75
"North Pacific Swamp Systems",44.7916660308838,-124.283332824707,23.5,13.9265838623047,13.7459167480469,13.8362503051758,15.4475002288818,7.32500004768372,-2.96360317988904,1881.54998779297,528.672149658203,3.71005113572742,3.43377672005694,3.57191392789218,0.78096079826355,0.766867510974407,181.706787109375,2
"North-Central Interior Beech-Maple Forest",40.966667175293,-84.3833312988281,258,19.484167098999,16.8608341217041,18.375,22.8299999237061,-3.60500001907349,-22.0518968331362,973.690002441406,638.927185058594,1.63146822073743,1.40369854162786,1.51713791848195,0.60272341966629,0.941320147365332,296.699127197266,1541
"North-Central Interior Dry Oak Forest and Woodland",38.9583320617676,-90.591667175293,220,21.2740001678467,17.6218326568604,20.6233329772949,25.1650009155273,-1.36999988555908,-20.9782786816147,1081.9599609375,730.847290039062,1.5697097123781,1.39211069401602,1.47726061693798,0.596328258514404,0.938524447381496,306.350662231445,343
"North-Central Interior Dry-Mesic Oak Forest and Woodland",41.3125,-89.904167175293,250,20.7933330535889,16.9112501144409,18.6354169845581,23.1350002288818,-4.5,-23.0523133964396,948.815002441406,645.313598632812,1.58609794015423,1.37843371518707,1.4721182187433,0.595488607883453,0.967469539493322,305.911777496338,2926
"North-Central Interior Maple-Basswood Forest",41.4583339691162,-92.7999992370605,285.5,21.0340829849243,15.7939165115356,18.3900003433228,22.7699995040894,-5.35249996185303,-24.1550941949796,923.970001220703,638.488861083984,1.53436828987319,1.30591642984295,1.45036553026101,0.59189760684967,0.976724956184626,307.26774597168,838
"North-Central Interior Oak Savanna",43.3583335876465,-90.9791641235352,295,20.9518342971802,15.9348329544067,17.0854158401489,21.9300003051758,-7.67000007629395,-25.8925272620458,880.735015869141,580.698272705078,1.56860708162952,1.31444270837445,1.48523367334777,0.597623348236084,0.981226839125156,303.443618774414,1050
"North-Central Interior Sand and Gravel Tallgrass Prairie",45.1708335876465,-95.0041694641113,319,17.828332901001,15.1179165840149,16.5574998855591,21.7925004959106,-10.7049999237061,-29.8966661701905,725.374969482422,567.532135009766,1.52587232662474,1.0297501785898,1.27177052987032,0.559814631938934,0.948149094358087,290.608737945557,226
"North-Central Interior Wet Flatwoods",41.3041667938232,-82.1041641235352,188,20.0954160690308,16.0208330154419,18.3329162597656,22.8874998092651,-3.68999981880188,-21.7785612963848,1051.15496826172,632.917205810547,1.97143289370845,1.41776570622051,1.59919723886349,0.615265756845474,0.949540646746755,300.515773773193,66
"North-Central Oak Barrens",42.408332824707,-85.6750030517578,278,18.0323333740234,16.3715003967285,17.2150001525879,21.7849998474121,-4.92000007629395,-22.84507255475,881.450012207031,591.507263183594,1.60177322635476,1.38061902932668,1.49169194645674,0.598666310310364,0.96028720960021,290.190002441406,219
"Northeastern Interior Dry-Mesic Oak Forest",40,-79.0250015258789,320.5,19.5061597824097,16.4544166564941,18.1516666412354,22.4099998474121,-1.94000005722046,-20.3105251630622,1075.32501220703,655.156646728516,2.01695536772065,1.39178126740698,1.62857067548752,0.61956512928009,0.967367324978113,299.774566650391,2460
"Northeastern Interior Pine Barrens",43.7250003814697,-70.845832824707,80,16.3700002670288,15.4396663665771,16.1733331680298,20.9825000762939,-7.09500026702881,-27.1870765962944,1207.03997802734,550.129089355469,2.36150745751325,1.62401912688832,2.16068894414001,0.683509409427643,0.976318744942546,287.593864440918,12
"Northern Atlantic Coastal Plain Dune and Swale",40.9333343505859,-72.7458343505859,4,21.3652494430542,15.5191666603088,18.4375,22.8150005340576,-0.362499952316284,-16.0640352767306,1185.74499511719,575.608367919922,2.37182957569557,1.37584594000031,2.04896353757706,0.671797186136246,0.970298564992845,274.545387268066,10
"Northern Atlantic Coastal Plain Hardwood Forest",39.4833335876465,-75.3916702270508,25,21.4400005340576,17.4724998474121,20.4316673278809,24.9500007629395,0.644999980926514,-15.8698756716657,1148.92004394531,716.047790527344,2.15696537661752,1.40750321396359,1.59357230075152,0.614431440830231,0.956250142306089,298.340873718262,311
"Northern Atlantic Coastal Plain Maritime Forest",38.3250007629395,-76.3499984741211,2,22.2623332977295,20.4578338623047,21.7383327484131,26.0249996185303,2.54500007629395,-13.9953463552786,1163.67004394531,747.91650390625,1.68270144019773,1.39725053886042,1.5755278919754,0.611730098724365,0.956868551671505,308.740005493164,7
"Northern Atlantic Coastal Plain Pitch Pine Barrens",39.7416648864746,-74.5416641235352,20,20.3183326721191,17.4358329772949,19.8483333587646,24.3250007629395,0.40500020980835,-16.4072430826471,1154.57995605469,699.536376953125,2.08538314608607,1.58893075803927,1.63783961112841,0.620901882648468,0.960940107703209,298.480010986328,91
"Northern California Coastal Scrub",37.7124996185303,-122.366668701172,89.5,17.9544998168945,15.3766662597656,16.491250038147,17.710000038147,10.0625,0.0726825160277939,760.829986572266,765.806243896484,1.24669433684816,0.651653417981476,1.04035016640899,0.509830951690674,0.397344797849655,134.513471603394,14
"Northern California Mesic Subalpine Woodland",41.2583351135254,-122.791664123535,1921,12.1049995422363,12.1049995422363,12.1049995422363,16.5499992370605,-0.264999866485596,-13.8570335410145,1682.7099609375,483.269378662109,3.48192889316317,3.48192889316317,3.48192889316317,0.776881814002991,0.493842780590057,125.645706176758,1
"Northern Crowley`s Ridge Sand Forest",36.8333339691162,-90.0750007629395,121,22.7138326644897,21.8269172668457,22.2174997329712,26.5175018310547,1.5825001001358,-17.5150122894264,1205.10998535156,827.685424804688,1.51481283664547,1.42460510628938,1.47492709184037,0.595947235822678,0.850061699748039,288.443161010742,22
"Northern Rocky Mountain Conifer Swamp",44.408332824707,-114.75,2036,10.3900003433228,8.9598331451416,9.30416679382324,14.3649997711182,-8.52499961853027,-32.2860152506404,698,476.771240234375,1.83473084182594,1.1790472563168,1.53207643313227,0.605067193508148,0.497958421707153,128.825527191162,5
"Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest",45.6166667938232,-118.550003051758,1350.5,14.7819163322449,11.2726667404175,12.8829164505005,17.5799999237061,-2.75999987125397,-21.1883678767758,646.720001220703,535.102996826172,2.25994125292914,0.771175764981226,1.22889131890498,0.551346361637115,0.479499399662018,134.945220947266,552
"Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest - Grand Fir",46.2666683197021,-115.862499237061,1350.5,14.3327495574951,10.0756672859192,12.3162503242493,16.9950008392334,-4.42499995231628,-23.9099556873142,887.785003662109,508.075271606445,2.69580213646964,1.13996569144577,1.78586543705112,0.641045093536377,0.621583536267281,173.034627914429,270
"Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest - Larch",48.4166679382324,-114.958335876465,1270,13.1430002212524,10.592166519165,11.720832824707,16.5100002288818,-5.60000038146973,-25.4616420992149,583.900024414062,497.981811523438,1.97580045263279,0.825183076126148,1.19938392828432,0.545327246189117,0.611528724431992,167.069999694824,133
"Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest - Lodgepole Pine",46.8250007629395,-109.495834350586,1809,12.3035835266113,9.75658369064331,10.8062500953674,15.5774998664856,-6.34250020980835,-29.3931495007656,748.164978027344,428.474884033203,2.34823383392765,1.04626262689471,1.66172571707316,0.623336941003799,0.837230518460274,220.195310592651,12
"Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest - Ponderosa Pine-Douglas-fir",47.4916648864746,-115.316665649414,1236,14.6793336868286,10.3201669692993,12.7758331298828,17.5750007629395,-4.84999990463257,-24.6385137346859,608.789978027344,532.850830078125,1.88064498702505,0.737152244342133,1.1496709012632,0.53481251001358,0.55571448802948,157.350002288818,763
"Northern Rocky Mountain Foothill Conifer Wooded Steppe",43.5250015258789,-120.920833587646,1454.5,14.9800000190735,11.6287498474121,12.4820833206177,17.1750001907349,-2.625,-21.0513512968848,289.160003662109,641.261383056641,0.79062197218736,0.432497371748498,0.4678799093044,0.318740963935852,0.267323613166809,76.539999961853,6
"Northern Rocky Mountain Lower Montane-Foothill-Valley Grassland",46.8916664123535,-112.466667175293,1462,14.4983339309692,10.9341669082642,12.3299999237061,17.2049999237061,-5.11000061035156,-27.6361716531863,428.580017089844,526.083190917969,1.19177778636856,0.610867443733574,0.796883623615376,0.443480938673019,0.596719235181808,169.659999847412,331
"Northern Rocky Mountain Mesic Montane Mixed Conifer Forest",47.5833320617676,-116.133331298828,1137,13.8450002670288,10.9041662216187,12.4016666412354,17.0699996948242,-3.9850001335144,-23.2265415036487,993.630004882812,505.579498291016,2.84805549240257,1.38137741938735,1.9194762267855,0.657472789287567,0.640198737382889,179.762329101562,351
"Northern Rocky Mountain Montane-Foothill Deciduous Shrubland",46.2416648864746,-116.366668701172,940,16.0424993515015,10.8045001983643,14.5491666793823,19.1800003051758,-2.13500022888184,-21.4421509386097,518.099975585938,609.237121582031,1.10267508097243,0.685194674441117,0.852613813075989,0.460222095251083,0.485328733921051,146.893360137939,53
"Northern Rocky Mountain Ponderosa Pine Woodland and Savanna",45.3916664123535,-115.258331298828,1577,15.3936668395996,10.4854997634888,12.7416667938232,17.8500003814697,-4.78000020980835,-25.4122120198766,646.830017089844,539.067565917969,1.835806441383,0.673481359984921,1.18302921505169,0.541920959949493,0.497856080532074,145.146179199219,179
"Northern Rocky Mountain Ponderosa Pine Woodland and Savanna - Mesic",44.4333343505859,-120.779167175293,1369,14.8116669654846,11.6491665840149,12.739999294281,17.2750005722046,-1.87999999523163,-19.297552338851,540.02001953125,595.754333496094,1.36111410813653,0.595925785520999,0.909373002622792,0.476267725229263,0.378009527921677,105.141564369202,266
"Northern Rocky Mountain Ponderosa Pine Woodland and Savanna - Xeric",43.6416664123535,-120.891670227051,1550,13.7649997711182,11.6786664962769,13.1549997329712,17.7049999237061,-1.42499983310699,-18.5944687325516,456.589996337891,604.453369140625,1.03278522673812,0.530797526360507,0.759996266423541,0.43181699514389,0.331040382385254,100.785316467285,73
"Northern Rocky Mountain Subalpine Woodland and Parkland",45.1666679382324,-113.566665649414,2468.5,9.45650043487549,6.46224994659424,8.14083337783813,13.0774998664856,-7.68499946594238,-28.746384029579,998.665008544922,340.809799194336,4.84753234742693,2.02558315482154,2.87673569078417,0.742051005363464,0.745130434632301,149.156631469727,502
"Northern Rocky Mountain Subalpine-Upper Montane Grassland",44.408332824707,-107.783332824707,2741,13.6678333282471,4.42266664505005,7.74000024795532,13.1350002288818,-8.78499984741211,-30.7780171257104,813.030029296875,331.058715820312,3.87116940506744,0.562103596414108,2.68744355395801,0.728809416294098,0.723317176103592,131.639789581299,17
"Northern Sugar Maple-Basswood Forest",46.8499984741211,-88.904167175293,368.5,14.3504166603088,13.539999961853,14.1379165649414,18.8049993515015,-9.76749992370605,-28.1165907303644,825.779998779297,499.498672485352,1.69267491899948,1.54715809612632,1.6416300834873,0.621397137641907,0.915186703205109,249.9049949646,6
"Northern Tallgrass Prairie",44.8166656494141,-96.1833343505859,360,17.8199996948242,15.1319995880127,16.658332824707,21.9050006866455,-10.3674998283386,-29.7558541560584,659.329986572266,566.446624755859,1.38074318775937,1.01194663109875,1.16877016630404,0.538909196853638,0.912044122815132,268.92370223999,2442
"Northern and Central California Dry-Mesic Chaparral",37.6666679382324,-120.908332824707,398,23.1314157485962,19.2609172821045,21.5829172134399,25.1324996948242,7.90250015258789,-4.53357042963478,571.440002441406,1048.40319824219,0.998291304935051,0.309093117873797,0.547743422238963,0.353898048400879,0.279032498598099,140.295480728149,300
"Northwestern Great Plains Highland White Spruce Woodland",44.0791664123535,-103.9375,1953,13.4990835189819,10.6079167366028,11.0349998474121,16.4649991989136,-6.5050003528595,-28.8057703820107,635.924987792969,470.033874511719,1.48033318396795,1.18106498821101,1.35376247496533,0.574732452630997,0.802737705409527,212.560005187988,4
"Northwestern Great Plains Mixedgrass Prairie",46.4000015258789,-103.550003051758,766,17.4200000762939,14.2375001907349,15.6525001525879,21.4099998474121,-7.65999984741211,-29.8387191492636,404.5,612.34033203125,0.92374545960404,0.49754933399215,0.660231873114411,0.39767450094223,0.589253038167953,197.280002593994,8191
"Northwestern Great Plains Shrubland",47.625,-108.654167175293,1006,16.1969165802002,12.9361664772034,15.4012498855591,20.9224996566772,-5.21249985694885,-28.6423693626798,353.830001831055,615.731903076172,0.779837027545443,0.483208830421747,0.560149439765065,0.3590357452631,0.507248133420944,168.204998016357,254
"Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna",42.6916656494141,-102.949996948242,1207,17.783500289917,16.358166885376,16.859167098999,22.7049999237061,-3.40000033378601,-24.7351694884996,454.959991455078,669.732666015625,0.759169329518924,0.609063662697515,0.671648172377532,0.401787996292114,0.615137487649918,209.76000213623,29
"Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna - Low Elevation Woodland",44.2249984741211,-103.941665649414,1635,15.7845001220703,11.5553337097168,13.7000007629395,19.1749992370605,-4.92500019073486,-26.8759197144896,576.299987792969,529.502868652344,1.35413576157766,0.762258345875649,1.08419748626507,0.520199060440063,0.748293101787567,219.865264892578,83
"Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna - Savanna",45.3291664123535,-105.987499237061,1157,16.4771673202515,14.8485835075378,15.7029161453247,21.5124998092651,-4.3100004196167,-27.5915847676064,394.490005493164,643.281524658203,0.797515933340045,0.532393221853112,0.616137495647782,0.381240338087082,0.532662510871887,175.345001220703,70
"Open Water",39.408332824707,-88.0999984741211,56,26.2158336639404,13.6241664886475,18.8824996948242,23.6949996948242,1.61500012874603,-15.3399477577938,1087.65002441406,696.246765136719,2.12971939742391,0.675674729088878,1.51641504538854,0.602609276771545,0.936688758432865,282.671005249023,5473
"Ouachita Montane Oak Forest",35.0250015258789,-93.6999969482422,716,21.5400009155273,21.5400009155273,21.5400009155273,25.5450000762939,1.77500009536743,-14.7644694607489,1446.76000976562,762.378662109375,1.89769191072779,1.89769191072779,1.89769191072779,0.654897749423981,0.957424636930227,325.000946044922,1
"Ozark-Ouachita Dry Oak Woodland",36.5666656494141,-92.75,287,22.7841667175293,20.4603324890137,21.3308334350586,25.5699996948242,1.53999996185303,-17.8019349181724,1178.55004882812,812.140686035156,1.54818730664357,1.36864672616676,1.46174063100475,0.593783378601074,0.894414156675339,299.284690856934,953
"Ozark-Ouachita Dry-Mesic Oak Forest",36.7583332061768,-93.5999984741211,294,23.1170001983643,20.501000213623,21.4800004959106,25.8625001907349,1.05999994277954,-18.1667209371234,1171.22497558594,802.056640625,1.60670520486856,1.31177111055079,1.46339061662591,0.594055473804474,0.900875624269247,304.727611541748,804
"Ozark-Ouachita Mesic Hardwood Forest",35.7416667938232,-92.9249992370605,306,23.0395832061768,20.5233335494995,21.6695833206177,25.8100004196167,2.39750003814697,-16.1025287167837,1276.73498535156,822.190582275391,1.75010716189329,1.3797569848182,1.49955857942361,0.599928081035614,0.900255098938942,297.37198638916,46
"Ozark-Ouachita Shortleaf Pine-Bluestem Woodland",34.9958343505859,-93.8125,236.5,23.473250579834,21.5864994049072,22.8625011444092,26.8050003051758,4.12999987602234,-13.5063140198236,1303.89495849609,894.120727539062,1.65674596945654,1.37345422193303,1.47113834379137,0.595328122377396,0.879909221082926,309.967262268066,204
"Ozark-Ouachita Shortleaf Pine-Oak Forest and Woodland",35.4583320617676,-93.1999969482422,267,23.3629989624023,20.5866664886475,22.5908336639404,26.5450000762939,3.33500003814697,-14.3225138073939,1281.9599609375,862.308959960938,1.65044462284004,1.40016934816925,1.49352069903683,0.598960638046265,0.883359663188457,302.781280517578,329
"Pacific Coastal Marsh Systems",38.1124992370605,-121.995834350586,2.5,20.2711666107178,20.0138332366943,20.1424999237061,22.210000038147,8.29250001907349,-2.91645423486932,431.310012817383,970.478973388672,0.45106234462655,0.438155435116765,0.444608889871658,0.307749524712563,0.265832126140594,126.198836326599,2
"Paleozoic Plateau Bluff and Talus",43.4125003814697,-91.0583343505859,301,17.6145002365112,16.5554174423218,16.9508333206177,21.8324995040894,-8.19749975204468,-26.7372104878707,880.134979248047,574.423675537109,1.60265082189968,1.45995276548265,1.52614921108286,0.604140520095825,0.999999966575007,306.450866699219,48
"PerennialIce/Snow",40.6875,-106.404167175293,3199.5,7.49925012588501,4.42725014686584,6.08250021934509,10.5799994468689,-9.57000017166138,-29.49350305837,1099.32501220703,283.556823730469,19.9854466338004,2.6416047100867,4.2416365586415,0.809219270944595,0.920177813619375,168.074909210205,42
"Piedmont Hardpan Woodland and Forest",35.4500007629395,-80,139,22.4921672821045,21.6704160690308,22.0920829772949,26.1675004959106,4.38250005245209,-13.645614420023,1133.77001953125,886.428771972656,1.33027656114966,1.24035519175731,1.28410906587301,0.562077641487122,0.913275483995676,321.535003662109,4
"Rocky Mountain Alpine Dwarf-Shrubland",43.9916648864746,-112.533332824707,2632,8.99066658020019,5.01199989318848,8.43666648864746,13.5949993133545,-8.10499954223633,-29.1008615794396,751.72998046875,353.749542236328,3.41244562445601,1.53916118773308,2.1250338960528,0.680003464221954,0.757589653134346,133.921974182129,5
