"site","COVERTYPE","LRU2","drain","chem","text","form","ntrees","prop","Pinus","Tsuga","Fagus","Acer","Tilia","Carya","Quercus","Ulmus","Fraxinus","Larix","Thuja","Picea","Abies","PopLirio","Betula","Aesculus","Alnus","Castanea","Celtis","Cercis","Cornus","Crataegus","Cupressaceae","Juglans","Morus","NyssaLiquidambar","OstryaCarpinus","Platanus","Prunus","RobiniaGleditsia","Salix","Sassafras","rarea"
"96A moist euic sandy slopes","BEECH-SUGAR MAPLE-HEMLOCK FOREST","96A","moist","euic","sandy","slopes",2,100,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"96A dry typic sandy plains","CEDAR SWAMP","96A","dry","typic","sandy","plains",8,1.6,0,50,0,0,0,0,0,0,0,12.5,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
"96A wet dysic mucky plains","CEDAR SWAMP","96A","wet","dysic","mucky","plains",7,38.9,14.3,0,0,14.3,0,0,0,0,14.3,0,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7
"96A moist typic clayey plains","LAKE/RIVER","96A","moist","typic","clayey","plains",8,12.5,0,37.5,37.5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.3
"96A dry typic loamy plains","MIXED HARDWOOD SWAMP","96A","dry","typic","loamy","plains",4,0.3,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
"94AA dry spodic sandy slopes","OAK/PINE BARRENS","94AA","dry","spodic","sandy","slopes",8,0.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"94AA dry spodic sandy plains","OAK/PINE BARRENS","94AA","dry","spodic","sandy","plains",49,0.8,85.7,2,0,0,0,0,10.2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
"96A moist typic loamy plains","MIXED HARDWOOD SWAMP","96A","moist","typic","loamy","plains",2,1.4,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7
"96A dry typic loamy plains","MUSKEG/BOG","96A","dry","typic","loamy","plains",2,0.2,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"96A dry super spodic sandy plains","SHRUB SWAMP/EMERGENT MARSH","96A","dry","super spodic","sandy","plains",4,0.3,0,0,0,50,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"94AA moist euic mucky plains","OAK/PINE BARRENS","94AA","moist","euic","mucky","plains",2,0.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"96A dry typic mucky plains","WHITE PINE-MIXED HARDWOOD FOREST","96A","dry","typic","mucky","plains",4,44.4,25,0,0,25,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"96A wet dysic mucky plains","MIXED HARDWOOD SWAMP","96A","wet","dysic","mucky","plains",2,11.1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"96A moist dysic mucky plains","MIXED CONIFER SWAMP","96A","moist","dysic","mucky","plains",8,30.8,12.5,12.5,0,0,0,0,0,0,25,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2
"94AA dry typic loamy slopes","OAK/PINE BARRENS","94AA","dry","typic","loamy","slopes",4,0.7,50,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
"94AA dry super spodic sandy slopes","WHITE PINE-RED PINE FOREST","94AA","dry","super spodic","sandy","slopes",2,0.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6
"96A wet dysic mucky plains","MIXED CONIFER SWAMP","96A","wet","dysic","mucky","plains",3,16.7,0,33.3,0,0,0,0,0,0,0,0,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2
"94AA wet typic clayey plains","MIXED HARDWOOD SWAMP","94AA","wet","typic","clayey","plains",2,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"96A moist dysic sandy plains","MIXED HARDWOOD SWAMP","96A","moist","dysic","sandy","plains",2,0.8,50,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"94AA wet typic clayey plains","PINE BARRENS","94AA","wet","typic","clayey","plains",2,1,50,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"96A dry typic alluvial floodplain","HEMLOCK-WHITE PINE FOREST","96A","dry","typic","alluvial","floodplain",2,6.7,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"96A dry typic mucky plains","CEDAR SWAMP","96A","dry","typic","mucky","plains",2,22.2,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.9
"96A moist typic loamy plains","HEMLOCK-WHITE PINE FOREST","96A","moist","typic","loamy","plains",2,1.4,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4
"96A dry typic mucky plains","WHITE PINE-RED PINE FOREST","96A","dry","typic","mucky","plains",1,11.1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"94AA dry typic loamy slopes","WHITE PINE-RED PINE FOREST","94AA","dry","typic","loamy","slopes",2,0.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
"94AA dry super spodic sandy slopes","HEMLOCK-WHITE PINE FOREST","94AA","dry","super spodic","sandy","slopes",6,0.8,50,0,16.7,16.7,0,0,0,0,0,0,0,0,0,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
"94AA dry typic mucky plains","WHITE PINE-RED PINE FOREST","94AA","dry","typic","mucky","plains",2,2.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"94C moist euic sandy slopes","MIXED CONIFER SWAMP","94C","moist","euic","sandy","slopes",2,100,0,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"94AA dry typic loamy slopes","CEDAR SWAMP","94AA","dry","typic","loamy","slopes",6,1.1,0,0,0,33.3,0,0,0,0,33.3,16.7,0,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
"94C dry typic loamy slopes","BEECH-SUGAR MAPLE-HEMLOCK FOREST","94C","dry","typic","loamy","slopes",4,40,0,25,25,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.7
"94C dry typic mucky plains","BEECH-SUGAR MAPLE-HEMLOCK FOREST","94C","dry","typic","mucky","plains",8,40,0,37.5,0,0,0,0,0,0,0,0,25,12.5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3
"94AA dry typic loamy slopes","MIXED CONIFER SWAMP","94AA","dry","typic","loamy","slopes",4,0.7,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
"94AA moist euic sandy slopes","BEECH-SUGAR MAPLE-HEMLOCK FOREST","94AA","moist","euic","sandy","slopes",2,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
"94AA wet dysic mucky plains","BEECH-SUGAR MAPLE-HEMLOCK FOREST","94AA","wet","dysic","mucky","plains",2,3,0,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5
"94AA dry super spodic sandy slopes","CEDAR SWAMP","94AA","dry","super spodic","sandy","slopes",1,0.1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
"94C wet typic alluvial floodplain","SPRUCE-FIR-CEDAR FOREST","94C","wet","typic","alluvial","floodplain",8,6.7,12.5,0,0,12.5,0,0,0,0,12.5,0,25,0,12.5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"94C moist dysic sandy plains","WHITE PINE-MIXED HARDWOOD FOREST","94C","moist","dysic","sandy","plains",12,1.8,16.7,33.3,41.7,0,0,0,0,0,0,0,0,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4
"94C moist euic sandy plains","WHITE PINE-MIXED HARDWOOD FOREST","94C","moist","euic","sandy","plains",4,0.9,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
"94C moist typic clayey plains","LAKE/RIVER","94C","moist","typic","clayey","plains",10,2.4,10,10,20,10,0,0,0,0,0,0,30,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9
"94C wet typic clayey plains","MIXED HARDWOOD SWAMP","94C","wet","typic","clayey","plains",4,1.5,0,25,0,25,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"94C wet typic loamy plains","HEMLOCK-YELLOW BIRCH FOREST","94C","wet","typic","loamy","plains",2,0.5,0,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"94C dry typic loamy plains","HEMLOCK-YELLOW BIRCH FOREST","94C","dry","typic","loamy","plains",2,0.3,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
"94C moist typic loamy plains","HEMLOCK-YELLOW BIRCH FOREST","94C","moist","typic","loamy","plains",2,0.2,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
"94C dry typic clayey plains","HEMLOCK-WHITE PINE FOREST","94C","dry","typic","clayey","plains",6,4.7,16.7,0,33.3,0,0,0,0,0,0,33.3,0,0,0,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7
"94C dry spodic sandy plains","HEMLOCK-YELLOW BIRCH FOREST","94C","dry","spodic","sandy","plains",2,0.2,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"94C moist euic sandy plains","HEMLOCK-YELLOW BIRCH FOREST","94C","moist","euic","sandy","plains",2,0.4,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
"94C dry typic clayey plains","HEMLOCK-YELLOW BIRCH FOREST","94C","dry","typic","clayey","plains",2,1.6,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"94C moist dysic sandy plains","ASPEN-BIRCH FOREST","94C","moist","dysic","sandy","plains",2,0.3,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9
"94C wet euic sandy plains","ASPEN-BIRCH FOREST","94C","wet","euic","sandy","plains",4,1.1,0,0,0,0,0,0,0,0,0,0,75,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"94AB moist euic sandy plains","SPRUCE-FIR-CEDAR FOREST","94AB","moist","euic","sandy","plains",10,1,0,20,0,0,0,0,0,0,0,10,60,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
"94AB moist dysic sandy plains","SPRUCE-FIR-CEDAR FOREST","94AB","moist","dysic","sandy","plains",16,0.7,18.8,25,0,12.5,0,0,0,0,0,0,31.2,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
"94AB wet euic sandy plains","SPRUCE-FIR-CEDAR FOREST","94AB","wet","euic","sandy","plains",4,0.8,0,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
"94AB moist typic loamy plains","SPRUCE-FIR-CEDAR FOREST","94AB","moist","typic","loamy","plains",11,0.6,18.2,9.1,0,0,0,0,0,0,0,0,18.2,0,9.1,27.3,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
"94C wet euic sandy plains","LAKE/RIVER","94C","wet","euic","sandy","plains",1,0.3,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
"94C moist typic loamy plains","MUSKEG/BOG","94C","moist","typic","loamy","plains",2,0.2,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
"94C wet typic loamy plains","MUSKEG/BOG","94C","wet","typic","loamy","plains",2,0.5,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6
"94C wet dysic mucky plains","MUSKEG/BOG","94C","wet","dysic","mucky","plains",17,28.8,29.4,0,0,0,0,0,0,0,0,29.4,11.8,23.5,0,0,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.8
"94C wet euic sandy plains","MUSKEG/BOG","94C","wet","euic","sandy","plains",4,1.1,0,25,0,50,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
"94C wet euic mucky plains","ASPEN-BIRCH FOREST","94C","wet","euic","mucky","plains",3,0.3,0,33.3,0,0,0,0,0,0,0,33.3,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
"94C dry rich sandy plains","HEMLOCK-WHITE PINE FOREST","94C","dry","rich","sandy","plains",16,4.8,0,25,0,12.5,0,0,0,0,6.2,0,43.8,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6
"94C wet typic clayey plains","HEMLOCK-WHITE PINE FOREST","94C","wet","typic","clayey","plains",6,2.3,33.3,50,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"94C wet dysic sandy plains","CEDAR SWAMP","94C","wet","dysic","sandy","plains",4,22.2,0,50,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3
"94C dry typic clayey plains","SPRUCE-FIR-CEDAR FOREST","94C","dry","typic","clayey","plains",12,9.4,8.3,16.7,0,0,0,0,0,0,8.3,0,50,0,8.3,0,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7
"94C moist typic clayey slopes","MIXED CONIFER SWAMP","94C","moist","typic","clayey","slopes",2,50,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"94C dry super spodic sandy slopes","BEECH-SUGAR MAPLE-HEMLOCK FOREST","94C","dry","super spodic","sandy","slopes",2,100,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
"94C moist typic alluvial floodplain","MIXED CONIFER SWAMP","94C","moist","typic","alluvial","floodplain",6,9.1,0,50,0,33.3,0,0,0,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6
"94C dry spodic sandy slopes","HEMLOCK-WHITE PINE FOREST","94C","dry","spodic","sandy","slopes",2,3.8,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7
"94C dry typic clayey plains","ASPEN-BIRCH FOREST","94C","dry","typic","clayey","plains",2,1.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"94C dry super spodic sandy plains","WHITE PINE-MIXED HARDWOOD FOREST","94C","dry","super spodic","sandy","plains",2,1.3,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
"94C wet typic clayey slopes","MIXED CONIFER SWAMP","94C","wet","typic","clayey","slopes",2,12.5,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"94C dry spodic sandy slopes","WHITE PINE-MIXED HARDWOOD FOREST","94C","dry","spodic","sandy","slopes",4,7.7,25,50,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7
"94C dry super spodic sandy plains","WHITE PINE-RED PINE FOREST","94C","dry","super spodic","sandy","plains",2,1.3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"94C dry spodic sandy plains","PINE BARRENS","94C","dry","spodic","sandy","plains",8,0.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
"94C moist typic alluvial floodplain","LAKE/RIVER","94C","moist","typic","alluvial","floodplain",2,3,0,0,0,50,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"94C moist euic mucky plains","WHITE PINE-RED PINE FOREST","94C","moist","euic","mucky","plains",4,3.2,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3
"94C wet typic clayey plains","SHRUB SWAMP/EMERGENT MARSH","94C","wet","typic","clayey","plains",2,0.8,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
"94C wet typic alluvial floodplain","MIXED HARDWOOD SWAMP","94C","wet","typic","alluvial","floodplain",4,3.4,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"94C moist typic loamy plains","LAKE/RIVER","94C","moist","typic","loamy","plains",2,0.2,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"94C moist typic alluvial floodplain","WHITE PINE-RED PINE FOREST","94C","moist","typic","alluvial","floodplain",4,6.1,50,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7
"94C wet typic alluvial floodplain","WHITE PINE-RED PINE FOREST","94C","wet","typic","alluvial","floodplain",6,5,16.7,16.7,0,0,0,0,0,0,0,0,33.3,0,0,16.7,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"94C wet dysic mucky plains","LAKE/RIVER","94C","wet","dysic","mucky","plains",2,3.4,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3
"94C dry typic alluvial floodplain","LAKE/RIVER","94C","dry","typic","alluvial","floodplain",4,10.3,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"94C wet typic alluvial floodplain","LAKE/RIVER","94C","wet","typic","alluvial","floodplain",9,7.6,0,0,0,0,0,0,0,0,22.2,0,55.6,0,22.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"94C moist dysic sandy slopes","BEECH-SUGAR MAPLE-HEMLOCK FOREST","94C","moist","dysic","sandy","slopes",2,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"94C wet dysic sandy plains","BEECH-SUGAR MAPLE-HEMLOCK FOREST","94C","wet","dysic","sandy","plains",2,11.1,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"94C moist typic alluvial floodplain","JACK PINE-RED PINE FOREST","94C","moist","typic","alluvial","floodplain",2,3,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7
"94C moist dysic sandy plains","PINE BARRENS","94C","moist","dysic","sandy","plains",2,0.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"94C dry typic sandy plains","PINE BARRENS","94C","dry","typic","sandy","plains",2,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"94C wet euic sandy plains","JACK PINE-RED PINE FOREST","94C","wet","euic","sandy","plains",4,1.1,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
"94AB dry typic loamy plains","SPRUCE-FIR-CEDAR FOREST","94AB","dry","typic","loamy","plains",2,0.1,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"94AB moist dysic sandy slopes","BEECH-SUGAR MAPLE-HEMLOCK FOREST","94AB","moist","dysic","sandy","slopes",2,100,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"94AB wet euic mucky plains","SPRUCE-FIR-CEDAR FOREST","94AB","wet","euic","mucky","plains",6,0.3,0,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
"96A wet typic loamy plains","LAKE/RIVER","96A","wet","typic","loamy","plains",1,0.8,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4
"96A wet typic clayey slopes","CEDAR SWAMP","96A","wet","typic","clayey","slopes",1,11.1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"96A wet euic sandy plains","SHRUB SWAMP/EMERGENT MARSH","96A","wet","euic","sandy","plains",2,3.4,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2
"96A moist euic mucky plains","SHRUB SWAMP/EMERGENT MARSH","96A","moist","euic","mucky","plains",2,2.8,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2
"96A dry typic loamy slopes","SHRUB SWAMP/EMERGENT MARSH","96A","dry","typic","loamy","slopes",2,0.5,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6
"96A dry typic loamy slopes","CEDAR SWAMP","96A","dry","typic","loamy","slopes",2,0.5,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2
"94AA dry rich sandy plains","LAKE/RIVER","94AA","dry","rich","sandy","plains",2,0.3,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"94AA moist dysic sandy plains","LAKE/RIVER","94AA","moist","dysic","sandy","plains",4,0.6,0,25,0,25,0,0,0,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
"94AA moist euic mucky plains","MIXED HARDWOOD SWAMP","94AA","moist","euic","mucky","plains",2,0.6,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6
"94AA moist euic mucky slopes","BEECH-SUGAR MAPLE-HEMLOCK FOREST","94AA","moist","euic","mucky","slopes",6,75,0,66.7,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
"96A dry typic loamy plains","SAND DUNE","96A","dry","typic","loamy","plains",2,0.2,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"96A dry typic sandy slopes","SAND DUNE","96A","dry","typic","sandy","slopes",2,1.5,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4
"96A moist dysic sandy slopes","HEMLOCK-WHITE PINE FOREST","96A","moist","dysic","sandy","slopes",2,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"96A dry typic sandy plains","JACK PINE-RED PINE FOREST","96A","dry","typic","sandy","plains",2,0.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
"96A dry typic sandy slopes","MIXED CONIFER SWAMP","96A","dry","typic","sandy","slopes",2,1.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"96A dry rich sandy plains","JACK PINE-RED PINE FOREST","96A","dry","rich","sandy","plains",2,0.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
"96A dry typic sandy plains","SAND DUNE","96A","dry","typic","sandy","plains",4,0.8,0,25,0,0,0,0,0,0,0,0,25,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"96A moist dysic sandy plains","WHITE PINE-RED PINE FOREST","96A","moist","dysic","sandy","plains",2,0.8,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
"96A moist dysic sandy plains","JACK PINE-RED PINE FOREST","96A","moist","dysic","sandy","plains",4,1.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"96A dry typic loamy plains","ASPEN-BIRCH FOREST","96A","dry","typic","loamy","plains",2,0.2,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
