"ESD","ID","Abies","Acer","Betula","Carya","Fagus","Fraxinus","Larix","Picea","Pinus","PopLirio","Quercus","Thuja","Tilia","Tsuga","Ulmus","Basswood","Elm","Hemlock","Hickory","Oak","Pine","Tamarack","Whitecedar","p","m","e","s","d","Twh","Tw","Tc","Tcl","Tg","Tg30","Bhs","carbdepth","clay150","floodfrq","histic","humic","humicdepth","hydric","ksatdepth","OM150","pH50","rockdepth","sand150","sand50","spodic","watertable","elev","slope","aspect","slope500","shade","popen","nopen","solar","LRU","spptotal","ES"
"94AB Dry Sand Plains",2539.4387755102,0.0282805289322396,0.112347704277621,0.0951966083589561,0.000103401365406022,0.113664105363494,0.0157641221529196,0.0665576156105238,0.055546661290074,0.94385964651497,0.211104049328334,0.167529624905817,0.0773963079863817,0.0110095515977876,0.149088728203609,0.0165801576483634,0.000134693883948636,1.22448985407851e-05,0.0114163263292261,0.000163265309125489,0.000400000016623158,0.954546937714236,0.000734693888688878,0.0315510209706821,797.23654361647,0.59464921270098,542.623385682398,0.403584669135055,0.12462416496508,26.6818380161208,19.609369511507,-7.71993214256909,-12.5343185736209,14.8274221420288,14.8280618142109,0.00340136064558613,245.254936996771,3.92524208098042,0,0.00294784585736236,0,8.13525823427706,0.0034013605695598,248.382085994798,0.92763864020912,4.56952563110663,250,90.5419380810796,88.9181294343909,0.0102040818607321,246.894020859076,351.7942842756,0.0406024904318192,3.31747754800076,0.0370722038538328,0.786126620307261,1.54206160136632,1.54420909954577,3.85834595378564,NA,0.998959183011071,NA
"94AB Euic Moist Sand Plains",2693,0.0930950703720252,0.327021141846975,0.275415735940139,0.000455555583660801,0.329012642304103,0.219573432579637,0.300538477798303,0.101834740800162,0.63680762052536,0.200619749724865,0.085088778908054,0.326809366544088,0.0571088880921404,0.541314760843913,0.10384515269349,0,0,0.15873333470275,0,6.66666698331634e-05,0.00280000013299286,0,0.805266669640938,770.838043212891,0.581104209025701,555.59434000651,0.380076105395953,0.140285106996695,27.0392627716064,20.1225900650024,-6.97268986701965,-11.793062210083,15.3540385564168,15.3599166870117,0.0370370373129845,208.388888041178,8.02814807494481,0,0,0,45.8429398536682,0.0935185166696707,186.5,0.88989382982254,6.04903697967529,250,83.62513478597,90.2508888244629,0.0370370373129845,64.3518511454264,260.696673075358,0.0153765340025226,2.90969854593277,0.0142613365314901,0.787428259849548,1.56077829996745,1.5571080048879,3.8580858707428,NA,0.966866671146514,NA
"94AB Euic Muck Plains",2829.14285714286,0.231773316746159,0.184759675164004,0.334676310267984,0.00139129257431891,0.12551085160551,0.246529244798787,0.637013868713865,0.388065827592295,0.4261003688586,0.191556627120899,0.0131044898657912,0.713929401976722,0.0281424998847426,0.415763809516722,0.0870389292368247,0.000253061231757913,4.08163284692837e-05,0.000661224473685939,8.16326569385675e-06,4.89795941631405e-05,0.00326530613974497,4.89795941631405e-05,0.997804079736982,790.270151566486,0.589932019613227,548.538146972656,0.398978050874204,0.135399303113928,26.8443821109071,19.8120303251305,-7.37061082100382,-12.1564423891963,15.0397151246363,15.053784097944,0.00864595372457893,218.462584826411,8.8356045034467,0,0.876598645229729,0.0952380968599903,108.966920813736,0.940923740669173,242.043083658024,48.3404374025306,6.4316590464845,250,51.4258071549085,17.4525063670411,0.0362811798647958,11.931946423589,301.408649989537,0.0126433544507136,2.95474912378253,0.0149680353185561,0.787034149072608,1.55061790651205,1.56506755400677,3.85511289810648,NA,1.00213061036466,NA
"94AB Euic Wet Sand Plains",3330.07692307692,0.187915671616793,0.287679485403574,0.357174084736751,0.00257282059353132,0.143622858593097,0.412808245191207,0.598503050895838,0.280381860641333,0.517761897582274,0.244023662060499,0.0241317947466786,0.583783122209402,0.0314448963707456,0.432337325352889,0.148797801767404,0.000215384625614836,6.15384644613816e-05,0.00101538464570275,0,0,0.000707692341305889,6.15384644613816e-05,0.998123072660886,792.077336237981,0.587579933496622,555.955777681791,0.392403001968677,0.134471955207678,27.0401463141808,20.0030366457426,-7.11641146586491,-11.8851208320031,15.2581481199998,15.2654030873225,0.0170940172213774,93.1965804466834,8.77657428154579,0,0.00854700861068872,0.0256410264051878,13.9999999266404,0.94017094373703,210.094016441932,2.26073220142951,6.80437608865591,250,84.1690415602464,85.5338627741887,0.0512820516641323,22.4358970935528,292.53160564716,0.00613008280141422,3.39369146640484,0.00816278467671229,0.784196693163652,1.56188601713914,1.56649900399722,3.84888850725614,NA,1.00018461120243,NA
"94AB Moist Floodplain Plains",2271.4,0.143758261203766,0.392629140615463,0.278719997406006,0.00380800003185868,0.524007999897003,0.233174669742584,0.166698667407036,0.0742400001734495,0.42014933526516,0.282825899124146,0.0519691430963576,0.380613327026367,0.124799999594688,0.625611799955368,0.193201065063477,8.00000037997961e-05,0,0.284160000272095,0,0,0.00224000005982816,0,0.805039996653795,775.562670898438,0.582668054103851,555.612463378906,0.390495032072067,0.149077841639519,27.0552787780762,20.1616859436035,-6.93289051055908,-11.8366184234619,15.3936403274536,15.4232509613037,0,121.222222900391,22.6116781234741,0.222222226858139,0.066666667163372,0.222222226858139,22.422222328186,0.0888888895511627,102.615872955322,1.84460732936859,6.56786661148071,250,43.7290302276611,44.4484992980957,0.266666668653488,154.999998474121,218.432858276367,0.0914959721267223,3.49741780757904,0.0283698316663504,0.784975516796112,1.50801839828491,1.53220446109772,3.77693390846252,NA,1.09151999698952,NA
"94AB Moist Loam Plains",2600.88888888889,0.204700724601194,0.455221028791534,0.369780501833668,0.000804680899616667,0.424595029265792,0.247417766945782,0.241930459660512,0.113091348980864,0.433240958248024,0.309728538962426,0.0376191438753503,0.46782914424936,0.121660356375354,0.676189640605891,0.141628450989999,0.000503703706069953,6.66666698331634e-05,0.247925924930584,7.40740775924038e-06,2.22222232777211e-05,0.00224444450793305,8.8888888799206e-05,0.75674814742093,774.529252794054,0.584920297066371,548.982157389323,0.392760702857265,0.14444774389267,26.8601332417241,19.979856773659,-7.10093929149486,-11.8986364293981,15.1937318201418,15.1965524708783,0.162304770546379,94.656286239624,24.2376064856847,0,0.0343338989273266,0.0656270324080079,21.5649330925058,0.108954759521617,85.55431816313,2.33504006376973,5.82310240136252,250,36.2008931018688,41.6296217883075,0.210219482028926,60.5102217992147,263.54887785735,0.0243528534925577,3.26035957424729,0.0213599476997775,0.789722592742355,1.55317806314539,1.55333345686948,3.859930312192,NA,1.00760740575519,NA
"94AB Rich Sand Plains",2722.10119047619,0.0587580482755411,0.286790169416539,0.180493744526757,0.000251587308888529,0.295786794488474,0.0485006105182471,0.102053729919828,0.0629303750216163,0.811203283213434,0.211585391592789,0.0991416505927364,0.177204958806258,0.0460103115217949,0.380615027316491,0.0398049219646574,0.000235714291366527,7.14285748212465e-06,0.259814285102212,4.52380973867895e-05,5.95238123510388e-05,0.560616666846077,0.00020476190755809,0.17334523737996,790.262274242583,0.591077710191409,545.933616638184,0.403644101250739,0.137971562954287,26.7736900533949,19.7402922312419,-7.4996324578921,-12.311277781214,14.9715575888043,14.9704868679955,0.0377007339681898,200.657803262983,5.57894142078502,0,0.00382128162753014,0,9.53106251500902,0.0133285722473548,234.477156820751,1.19826343921678,5.59107792377472,250,88.2418571426755,89.0551256906419,0.365766743907616,233.363253775097,319.747111365909,0.0383612370392906,2.90855741554073,0.0330192882864226,0.788839588562647,1.54688516897815,1.54339008742855,3.85296930017925,NA,0.994328570294393,NA
"94AB Rich Sand Slopes",3566.5,0.0194000001065433,0.426810204982758,0.299974665045738,6.66666674078442e-05,0.380390420556068,0.00561666674911976,0.0290100006386638,0.0503909066319466,0.86174276471138,0.284799993038177,0.206870771944523,0.0799164175987244,0.0481599988415837,0.526420921087265,0.0083966669626534,0.00020000000949949,0,0.00120000005699694,0,0,0.969799995422363,0,0.00160000007599592,757.701995849609,0.584640324115753,538.238983154297,0.398719802498817,0.153662770986557,26.5502653121948,19.5729188919067,-7.85921692848206,-12.4555583000183,14.824679851532,14.8246560096741,0,188.333335876465,6.1009259223938,0,0,0,5.3125,0,250,0.751018524169922,5.73088884353638,250,91.3116645812988,91.7807769775391,0,250,349.693389892578,0.176795870065689,2.896104991436,0.094246257096529,0.829259634017944,1.48329859972,1.49151456356049,3.89739668369293,NA,0.972799995564856,NA
"94AB Wet Floodplain Plains",2369.14285714286,0.197298890777997,0.27947333242212,0.327470225947244,0.00110000002730106,0.232249052396842,0.278534284659794,0.391678996384144,0.177407490887812,0.56864333152771,0.226564491433757,0.0245514284553272,0.601155919688089,0.0461542859141316,0.431073746510914,0.179959933672632,0.000114285719713994,0,0.00925714309726443,0,0,0.00165714293585292,0,0.992800005844661,789.269356863839,0.58946282523019,548.360648018973,0.402332399572645,0.142649920923369,26.8569474901472,19.7826551709856,-7.45544815063477,-12.295300074986,15.0132300513131,15.0232237407139,0,222.57477242606,11.4940906933376,0.615079377378736,0.410317469920431,0.465608477592468,81.4426438467843,0.823725989886693,221.876358032227,12.9964370386941,6.18568910871233,250,71.1726384844099,59.2117789132254,0.230242276830333,18.8930659975324,295.1165095738,0.0198846899106034,3.63116010597774,0.015846487417418,0.785374249730791,1.54561453206199,1.56369042396545,3.85280350276402,NA,1.00382857759749,NA
"94AB Wet Loam Plains",2575,0.272925028178309,0.314217109765325,0.424402976674693,0.00111261909062575,0.228619865141809,0.282663436872619,0.472936934126275,0.288599582854658,0.480549030005932,0.403368414379656,0.0327496427759927,0.613608133047819,0.0587247621068465,0.532896991286959,0.140326435544661,0.000300000005933855,1.42857149642493e-05,0.0028571429346422,0,4.28571448927479e-05,0.00115714290378881,0.000185714294535241,0.991814283388002,773.708180018834,0.583994684474809,550.743342808315,0.391607682619776,0.145813675331218,26.9255717141288,19.833993094308,-7.3441915001188,-12.2123948505947,15.0449067183903,15.0508872440883,0.151759439281055,107.129421106407,23.5066002266748,0,0.163941176076021,0.10484544773187,35.637802532741,0.751486024686268,125.587834017617,10.3250658927219,6.41835941587176,250,49.4200259447098,52.1507484572274,0.217535860304322,26.837221792766,284.562273842948,0.0188640594798406,3.18265855738095,0.0162351004879123,0.790233333195959,1.55276585476739,1.56087597353118,3.85029326166425,NA,0.996371426386759,NA
"94C Acidic Moist Sand Plains",2434.05,0.248704709671438,0.297732319682837,0.432696246355772,0.000100000004749745,0.281434237770736,0.195904406532645,0.459956121072173,0.224371876195073,0.508866429328918,0.325105459988117,0.0186680809856625,0.695100200176239,0.0544260703958571,0.548194513469934,0.0729170122183859,2.0000000949949e-05,0,0.048280001222156,0,4.00000018998981e-05,0.000580000027548522,0,0.942079999763519,753.366900634766,0.591442668437958,520.499159240723,0.405961328744888,0.139945951104164,26.0314605712891,19.7598711967468,-7.02178616523743,-11.7126073360443,14.9727653026581,14.9736720561981,0.380119557678699,145.310644245148,10.4885499000549,0,0,0.0111111111938953,11.0765896081924,0.168710851669312,168.352339553833,1.38401157855988,5.87275307178497,250,79.0083894729614,88.4974754333496,0.814622485637665,59.3486010551453,209.74658203125,0.0147518136771396,2.35698969364166,0.0141378819709644,0.788989248871803,1.55977994203568,1.55847303271294,3.83105924129486,NA,0.991000001016073,NA
"94C Acidic Peat Plains",2066,0.188799992203712,0.20938666164875,0.26761332154274,0,0.190013334155083,0.185006663203239,0.72051590681076,0.523585736751556,0.545008301734924,0.0913333371281624,0.0219333339482546,0.485373228788376,0.00936000049114227,0.38126665353775,0.0325666666030884,0,0,0,0,0,0,0,0.999599993228912,753.5009765625,0.583456993103027,537.941223144531,0.399275213479996,0.158557280898094,26.5726337432861,19.6874752044678,-7.24735069274902,-12.1526327133179,14.9362287521362,14.9430952072144,0.111111111938953,250,25.1703701019287,0,0.888888895511627,0,141.33332824707,1,250,82.4914779663086,4.13111114501953,250,18.0414810180664,15.3688888549805,0.111111111938953,0,253.963989257812,0.00136268744245172,3.58835625648499,0.0194674525409937,0.785779893398285,1.54918992519379,1.56723523139954,3.84729695320129,NA,0.999599993228912,NA
"94C Dry Loam Plains",2255.72727272727,0.152049209583889,0.521843010729009,0.34358487887816,0.000472727274014191,0.553561286492781,0.17161616276611,0.201213310388002,0.117551387541673,0.185540143739093,0.148083897476847,0.00868024988713759,0.602026237682863,0.121847805651751,0.638274973089045,0.145780604671348,0.000327272742817348,0,0.456290910295634,0,0,0.000109090914272449,0,0.529527271039445,749.435480291193,0.587223735722629,526.704118208452,0.398952513933182,0.144947484135628,26.171952681108,19.7046602422541,-7.03465444391424,-11.8199309435758,14.9540097496726,14.9550686749545,0.060606062412262,69.8080808466131,13.7908078973944,0,0.030303031206131,0.0808080820874734,27.434343511408,0.0606060630895875,179.888887232,3.07138067754832,6.72878776897084,250,55.2950959639116,58.6591921719638,0.14141414382241,212.878788341175,228.104888916016,0.025147554401139,2.80298991907727,0.0170793123966591,0.781284115531228,1.55691375515678,1.55508013205095,3.83045389435508,NA,0.986254544992169,NA
"94C Dry Sand Plains",3777.5,0.0531694535166025,0.102723728865385,0.0714901434257627,0,0.138303935527802,0.0187366669997573,0.0724204760044813,0.0436000009067357,0.9755018055439,0.137349519878626,0.031328390352428,0.118873052299023,0.00559333339333534,0.215113528072834,0.0155933336354792,0,0,0,0,0,0.996199995279312,0,0.00219999998807907,794.262329101562,0.590939313173294,549.804534912109,0.427765309810638,0.173335239291191,26.8886785507202,19.6126890182495,-7.19411897659302,-13.0045065879822,14.9555292129517,14.9557604789734,0,250,4.24024021625519,0,0,0,5.66666674613953,0,250,0.773585185408592,4.82577776908875,250,93.9261245727539,93.1148147583008,0.222222223877907,250,207.533821105957,0.0134111219085753,3.61331021785736,0.015001533087343,0.781377553939819,1.55643671751022,1.55804342031479,3.83378767967224,NA,0.998399995267391,NA
"94C Euic Moist Sand Plains",2125,0.224276423454285,0.36925333738327,0.642499983310699,0.00240000011399388,0.248146697878838,0.2510866522789,0.314573347568512,0.0795470103621483,0.606890022754669,0.320296198129654,0.0436482056975365,0.602959990501404,0.0344498045742512,0.267143905162811,0.0786133334040642,0,0,0,0,0,0.000800000037997961,0,0.996800005435944,758.14208984375,0.605400264263153,494.158935546875,0.416662216186523,0.105035871267319,25.0517845153809,19.6651210784912,-6.27421379089355,-10.3506650924683,14.9600419998169,14.9910688400269,0,10,3.18333339691162,0,0,0,10,0,250,0.366666674613953,8,250,93.7766647338867,89.3300018310547,0,50,184.692504882812,0.0129934782162309,2.42459392547607,0.0130686508491635,0.782880961894989,1.56212544441223,1.55285286903381,3.82329392433167,NA,0.997600005473942,NA
"94C Euic Muck Plains",2429.66666666667,0.327755178635319,0.147845073396133,0.284173903158969,0.000301481493806932,0.109354824474495,0.2521487571713,0.71663550949759,0.341407362578644,0.274554611183703,0.144222602920814,0.00574870369099598,0.850495843423737,0.0198735336307436,0.337134575057361,0.0342398457643059,7.7777781472024e-05,3.33333349165817e-05,0.000455555564258248,2.22222232777211e-05,0.000155555562944048,0.00152222225571879,0.000177777786221769,0.997388889392217,757.805808173286,0.595457232660717,514.93110148112,0.414375164442592,0.138338725599978,25.8112390306261,19.7094155947367,-6.88559783829583,-11.5041751596663,14.9708565341102,14.9745679961311,0.0204678359958861,194.63127538893,16.0989403790898,0,0.887869048449728,0.0332647462685903,121.114156881968,0.938560391465823,226.185136371189,56.86825928092,6.45855771170722,250,24.9952878952026,14.7710720962948,0.0453216375576125,6.39579435189565,208.5610432095,0.00793578179986475,2.57956554326746,0.00791017057296509,0.78686452905337,1.55941394633717,1.56497345368067,3.83707485596339,NA,0.999833333901026,NA
"94C Euic Wet Sand Plains",2661.11111111111,0.158442104028331,0.208759998281797,0.42753975921207,0.000435555573656327,0.138309630151424,0.270929230584039,0.676342960860994,0.424619396527608,0.372883016864459,0.358925950196054,0.0127703707225414,0.748890956242879,0.0272351631946448,0.410726586977641,0.0571766660238306,4.44444465554423e-05,0,4.44444465554423e-05,0,0,0.000266666679332654,4.44444465554423e-05,0.999288883474138,759.597520616319,0.595907264285617,515.228403727214,0.415803905990389,0.139251555005709,25.8304608662923,19.7131563822428,-6.88325304455227,-11.3982859717475,14.9864632288615,14.9914185206095,0.0123456791043282,132.320987277561,9.29365152782864,0,0,0,15.1049382951525,0.950617286894057,194.604938083225,3.17385186751684,6.93338272306654,250,82.1215485466851,83.4451344807943,0.0493827172451549,25.3086420694987,215.054329766168,0.00998823245754465,2.14820300208198,0.00781535605589549,0.789819167719947,1.56148290634155,1.56433339913686,3.84203033977085,NA,0.999688883493137,NA
"94C Moist Loam Plains",2889.42857142857,0.274225503206253,0.359202777345975,0.503633626869747,0.000513941475046089,0.313860840740658,0.235324948671318,0.366891160607338,0.185930024832487,0.379343407494681,0.31334306210989,0.0149935237028071,0.720450790155502,0.0704203678206319,0.527925020172482,0.0852260955032848,3.80952399046648e-05,3.80952399046648e-05,0.00055238097861764,0,3.80952399046648e-05,0.000266666679332654,1.90476199523324e-05,0.995847616876875,755.171093168713,0.592332698049999,520.009562174479,0.409366248618989,0.141971069077651,26.0132302783784,19.7690099080404,-6.94097555251349,-11.5853368668329,15.0049198695592,15.0066213153657,0.0644179901906422,109.046051297869,19.1368357170196,0,0.0126742056260506,0.0629815274760837,16.5875908278284,0.122348855560025,110.957763581049,1.62795118100586,5.51130458854494,246.095238095238,40.3283803576515,44.5246218726748,0.0802910058271317,51.7641338166736,210.191943214053,0.0203849819455562,2.46550277868907,0.0138966184597285,0.790424857820783,1.55593228340149,1.55815664359501,3.83271789550781,NA,0.996799997874491,NA
"94C Rich Sand Plains",2422.92307692308,0.17419745753973,0.435428452033263,0.348613056234824,0.000399658128093833,0.439263975964143,0.132096292642065,0.232904475946457,0.123864784359168,0.493959327347768,0.230473441382249,0.0553223715068247,0.455794590310409,0.0987449455528687,0.47668513082541,0.0884201301214022,0.000410256423772528,1.02564107435636e-05,0.274584614767287,0,0,0.100410255878113,4.10256429742544e-05,0.612358975552548,768.133275741186,0.599974138614459,512.350510817308,0.428782262099095,0.144113741433009,25.6626806503687,19.6221214196621,-6.80829384388068,-11.4589675756601,14.9644049864549,14.962695879814,0.19658119766376,164.796220926138,5.79871114400717,0,0.00569800574045915,0.0958164639962025,15.1836669934102,0.0199430202826476,230.291818961119,1.27455141806068,6.08753184783153,250,87.4769413287823,87.6123275756836,0.738941370103604,230.413104717548,211.927205012395,0.0204029097997894,3.28251649630375,0.0154582842324789,0.784523244087513,1.55551607792194,1.55363620550205,3.8351764801221,NA,0.987815384675438,NA
"94C Rich Sand Slopes",111,0.0791999995708466,0.292846649885178,0.237636119127274,0,0.396352827548981,0.104670003056526,0.122479125857353,0.05235555768013,0.657233119010925,0.253365606069565,0.227366670966148,0.21847428381443,0.0595800019800663,0.475053340196609,0.0844599977135658,0,0,0.0115999998524785,0,0,0.068400003015995,0,1,767.211730957031,0.590315341949463,532.454650878906,0.410540878772736,0.150644436478615,26.3961181640625,19.7810764312744,-6.93407106399536,-11.9147663116455,15.1064834594727,15.0991592407227,0,250,3.01666665077209,0,0,0,9.375,0,250,0.463666677474976,5.31599998474121,250,95.5039978027344,94.5120010375977,1,250,248.939865112305,0.304832875728607,3.46604776382446,0.135924205183983,0.880151271820068,1.44130229949951,1.4126056432724,4.24198913574219,NA,1.08000000286847,NA
"94C Wet Floodplain Plains",966,0.199599996209145,0.202000007033348,0.439116179943085,0.000240000008489005,0.0954511091113091,0.398273319005966,0.621106684207916,0.177161902189255,0.315086662769318,0.143122851848602,0.0122533328831196,0.784286677837372,0.0866200029850006,0.356973350048065,0.156513333320618,0,0,0,0,0,0.000400000018998981,0,1,733.224365234375,0.577405869960785,536.635009765625,0.386975228786469,0.162401661276817,26.5865097045898,19.8699684143066,-7.18994903564453,-11.9464883804321,15.0034999847412,15.007999420166,0,250,9.92716121673584,0.777777791023254,0.777777791023254,0.777777791023254,156.851852416992,0.777777791023254,250,16.9504737854004,6.47945690155029,250,81.6711807250977,57.4184684753418,0.222222223877907,46.2962951660156,214.640670776367,0.00493739219382405,1.79404282569885,0.00475906953215599,0.784912943840027,1.56443083286285,1.56938242912292,3.83053350448608,NA,1.000400000019,NA
"94C Wet Loam Plains",2924.2,0.270012863477071,0.301679113507271,0.449601125717163,0.000186666675532858,0.198567110796769,0.374347996711731,0.525581881403923,0.315863232314587,0.338491479555766,0.286007048686345,0.00525266678499368,0.839095024267832,0.0365328106408318,0.511391113201777,0.0674168884754181,0.000186666660010815,0,2.66666679332654e-05,2.66666679332654e-05,2.66666679332654e-05,2.66666679332654e-05,0,0.999813334147135,759.982462565104,0.594956994056702,517.566438802083,0.412083981434504,0.136283587912718,25.9240617116292,19.7051447550456,-6.97228339513143,-11.7097836176554,14.9590574264526,14.9589000066121,0.0274509807427724,64.0888184865316,16.1557172139486,0,0.0931392962733904,0.311111111442248,26.1056819279989,0.788422048091888,136.523373667399,6.79837082227071,6.89770339330037,230.866665649414,56.3749488830566,52.6025329589844,0.0422657956679662,32.5155885696411,210.185124715169,0.0120215921197087,2.56910278399785,0.00860858128095667,0.789166569709778,1.55882656574249,1.56427059968313,3.83771109580994,NA,1.00010666747888,NA
"96A Acidic Moist Sand Plains",2881.85714285714,0.0519999989441463,0.511330506631306,0.300284760338919,0.000571428577781522,0.619440504482814,0.284837658916201,0.137958097670759,0.0621118017339281,0.236314288207463,0.0424847613487925,0.033411428598421,0.521143730197634,0.0793276195015226,0.717195238385882,0.191821449569293,0.000285714299284986,0,0.482057141406195,0,0,0,0,0.514685714750418,868.864964076451,0.612324697630746,550.165553501674,0.442700611693518,0.119785787803786,26.7543869018555,20.3959029061454,-5.50599575042725,-9.37527997153146,15.9061490467616,15.9160939625331,0.654320993593761,239.225749424526,2.62659236363002,0,0.0384294082011495,0,28.7478880201067,0.174603178032807,239.110275268555,3.70656719378063,5.25007670266288,250,92.3105010986328,88.1250174386161,0.846560852868216,65.6966492789132,221.339226858956,0.0214172899057823,3.35227394104004,0.0349774761790676,0.791191373552595,1.54182839393616,1.55476612704141,3.85786134856088,NA,0.997028570455898,NA
"96A Dry Loam Plains",2475.13333333333,0.0452099684004982,0.726529065767924,0.24217283812662,0.000710888918547425,0.79908722837766,0.173208539312085,0.0421884132238726,0.00861333346304794,0.0481199444504455,0.0273220914648846,0.013214000101046,0.215640117196987,0.201212146381537,0.50051177640756,0.266266948233048,0.00225333339379479,0.000600000005215406,0.945799996703863,2.66666679332654e-05,0,4.00000018998981e-05,4.00000018998981e-05,0.0391333341132849,809.939823404948,0.610179269313812,517.719343058268,0.450261210401853,0.139520875116189,25.7958616892497,20.2179325739543,-5.42239007949829,-8.9375802675883,15.698844687144,15.6996385892232,0.0969523129363855,80.8642091115316,12.5897976080577,0,0.0319298252463341,0,23.2663210550944,0.0740740756193797,210.524708048503,2.08749022980531,6.35443018277486,250,65.271055094401,65.4613988876343,0.243095596879721,216.522904459635,233.446857198079,0.0720357616742452,3.08496762712797,0.062262426999708,0.773066387573878,1.52337302764257,1.52573704719543,3.78832909266154,NA,0.987893330887891,NA
"96A Dry Loam Slopes",2979.66666666667,0.0184000004082918,0.714518825213114,0.0983602503935496,0.00410222246622046,0.817993323008219,0.438588837782542,0.036164444560806,0.00426666679171224,0.0521444429953893,0.0297355555618803,0.0307399996866782,0.100716998179754,0.219225505987803,0.381123214960098,0.2492472777764,0.208533341763541,0.00186666675532858,0.665599993740519,0,0,0.000133333339666327,0.000133333339666327,0.000799999960387746,815.671407063802,0.612220545609792,516.652669270833,0.466408967971802,0.157975186904271,25.9646835327148,20.6076564788818,-5.10969384511312,-8.20020310084025,16.0491914749146,16.0758962631226,0.0493827164173126,52.4080556233724,15.9431969324748,0,0,0,17.798895517985,0,207.407407124837,0.470938503742218,6.64086818695068,250,58.4254341125488,59.6065953572591,0.144899288813273,250,253.665364583333,0.195457518100739,2.39949270089467,0.110390154023965,0.8617791334788,1.49172910054525,1.44585386912028,3.72051612536112,NA,0.877066668899109,NA
"96A Dry Sand Plains",3121,0.139807403087616,0.364107131958008,0.334758758544922,0.00240000011399388,0.362343341112137,0.0856733322143555,0.421523839235306,0.0108000002801418,0.754635155200958,0.326654344797134,0.213753327727318,0.250920355319977,0.0269000008702278,0.54883337020874,0.0494957603514194,0,0,0.000400000018998981,0,0,0.000800000037997961,0,1,856.739562988281,0.624994158744812,514.053649902344,0.46392485499382,0.1065618917346,25.5749969482422,20.0525970458984,-4.57936191558838,-7.79232931137085,15.6078176498413,15.6090230941772,0.0467836260795593,250,0.0548927895724773,0,0,0,9.02923965454102,0,250,0.786842107772827,4.38771963119507,250,98.8201141357422,98.538948059082,0.0467836260795593,230.994155883789,179.281311035156,0.0705568566918373,3.0998158454895,0.0389828830957413,0.834296584129333,1.5000022649765,1.54605686664581,3.94387555122375,NA,1.001200000057,NA
"96A Euic Muck Plains",2070.93333333333,0.115448897331953,0.374271414677302,0.335960373282433,0.00337326992303133,0.292651911576589,0.350575173894564,0.411721001068751,0.120094601809978,0.206469656527042,0.0808112437526385,0.0186262222472578,0.761482079823812,0.0683644449338317,0.637569959958394,0.163580988844236,0,0,0.0696266666675607,0,0,0.000240000011399388,0,0.943253328402837,832.359171549479,0.611411333084106,529.010329182943,0.446274280548096,0.128594384094079,26.1213578542074,20.2375537872314,-5.43150326410929,-9.11846243540446,15.7085406621297,15.7118508021037,0.0370370378096898,188.615061442057,10.3120225667953,0,0.874356730779012,0.0666666666666667,117.166034444173,0.911111116409302,232.258555094401,49.141636912028,6.37330363591512,250,54.5521842956543,15.4081946055094,0.0768518529832363,19.6920084635417,203.639589436849,0.0129368304973468,3.15401628017426,0.0222418401700755,0.78501193523407,1.53981684843699,1.56444124380747,3.83399823506673,NA,1.0131199950818,NA
"96A Euic Wet Sand Plains",1474,0.184199998155236,0.428609997034073,0.383836671710014,0.00216000009095296,0.393940001726151,0.38204737752676,0.190500006079674,0.122800003737211,0.238336659967899,0.0681066680699587,0.0332266672048718,0.501329064369202,0.0547828022390604,0.782449990510941,0.125286668539047,0,0,0.501400009496137,0,0,0.00020000000949949,0,0.537799991667271,826.619354248047,0.603606313467026,541.987884521484,0.428135171532631,0.12914215028286,26.6066818237305,20.4368200302124,-5.52988433837891,-9.2253565788269,15.8799433708191,15.8863067626953,0.388888895511627,153.138887405396,4.45969140529633,0,0,0,16.6805558204651,0.611111134290695,248.809524536133,2.15268516540527,6.33525943756104,250,91.096134185791,86.2213706970215,0.388888895511627,61.1111106872559,213.301704406738,0.0207646142225713,2.02508783340454,0.0180362213868648,0.798741400241852,1.55124819278717,1.55974906682968,3.83602929115295,NA,1.03940000117291,NA
"96A Moist Loam Plains",2708.66666666667,0.0269218182656914,0.502124031384786,0.345483799775441,0.00887219309030722,0.617927114168803,0.329652649660905,0.149985173096259,0.0335426907986403,0.166749680414796,0.0786009877920151,0.0436864588409662,0.346167760590712,0.159610283871492,0.548164616028468,0.247846255699793,0.00620000025567909,0,0.833200001313041,0,0,0,0,0.196333336643875,830.850189208984,0.607257495323817,536.833089192708,0.428393791119258,0.115565471351147,26.3367509841919,20.2687498728434,-5.45454009373983,-9.13545918464661,15.7549996376038,15.7619271278381,0,139.031274795532,16.3258176644643,0,0.0555555572112401,0,22.9629627863566,0.0555555572112401,163.997941493988,4.71828957398732,4.30753413836161,250,27.3373912175496,27.9020217259725,0.269547323385874,49.0740737915039,218.044146219889,0.0371327287672708,4.23504074414571,0.0463067572563887,0.756643444299698,1.53335118293762,1.54921275377274,3.77880032857259,NA,1.03573333821259,NA
